index,polarity,subjectivity,timestamp,speaker,speaker_name,text,applause,laughter,interaction,attack,attack_target,agree,agree_target,interruption,interrupt_target,defense,defense_against,reference,mentions,noun_phrases,people,locations,topic,autotopic,first_mention
29,0,0,,yang,Yang,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
30,0.5,0.5,,yang,Yang,"When you donate money to a presidential campaign, what happens? The politician spends the money on TV ads and consultants and you hope it works out. It's time to trust ourselves more than our politicians.",False,False,False,False,[],False,[],False,,False,,False,[],"['donate money', 'presidential campaign', 'tv ads', ""'s time""]",[],[],uncategorized,['misc'],[]
31,0.283673469,0.508673469,,yang,Yang,"That’s why I’m going to do something unprecedented tonight. My campaign will now give a freedom dividend of $1,000 a month for an entire year to 10 American families, someone watching this at home right now. If you believe that you can solve your own problems better than any politician, go to yang2020.com and tell us how $1,000 a month will help you do just that. This is how we will get our country working for us again, the American people.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', '’ m', 'freedom dividend', 'entire year', 'american families', 'own problems', 'american people']",[],[],uncategorized,['misc'],[]
32,0,0,,yang,Yang,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
33,0,0,,moderator,Stephanopoulos,Mayor Pete Buttigieg?,False,False,False,False,[],False,[],False,,False,,True,['buttigieg'],['pete buttigieg'],[],[],uncategorized,['misc'],[]
34,0.375,0.75,,buttigieg,Buttigieg,"It’s original, I’ll give you that.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', '’ ll']",[],[],uncategorized,['misc'],[]
35,0.066666667,0.366666667,,buttigieg,Buttigieg,"The American people are divided and doubtful at the very moment we need to rise to some of the greatest challenges we've ever seen. As a mayor of an industrial city coming back from the brink, as a veteran of the war in Afghanistan, I know what's at stake in our national leadership.",False,False,False,False,[],False,[],False,,False,,False,[],"['american people', 'industrial city', 'afghanistan', 'national leadership']",[],[],uncategorized,['misc'],[]
36,0.483333333,0.533333333,,buttigieg,Buttigieg,"We keep sending politicians to Washington asking them to fight for us, but then when they get there, they seem more interested in the part about fighting than the part about us. Good politics is supposed to be not about the day-to-day fights of the politicians, but about the day-to-day lives of Americans.",False,False,False,False,[],False,[],False,,False,,False,[],"['washington', 'good politics', 'day-to-day fights']",[],[],uncategorized,['misc'],[]
37,0.135449735,0.503042328,,buttigieg,Buttigieg,"We just marked the anniversary of 9/11. All day today, I've been thinking about September 12th, the way it felt when for a moment we came together as a country. Imagine if we had been able to sustain that unity. Imagine what would be possible right now with ideas that are bold enough to meet the challenges of our time, but big enough, as well, that they could unify the American people. That's what presidential leadership can do. That's what the presidency is for. And that is why I'm asking for your vote.",False,False,False,False,[],False,[],False,,False,,False,[],"['september', 'imagine', 'imagine', 'possible right', 'american people', 'presidential leadership']",[],[],uncategorized,['misc'],[]
38,0,0,,buttigieg,Buttigieg,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
39,0,0,,moderator,Stephanopoulos,Senator Kamala Harris?,False,False,False,False,[],False,[],False,,False,,True,['harris'],['kamala harris'],[],[],uncategorized,['misc'],[]
40,0.4,0.375,,harris,Harris,Thank you. It’s great to be back at TSU.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'tsu']",[],[],uncategorized,['misc'],[]
41,0.025,0.216666667,,harris,Harris,"So I plan on spending tonight talking with you about my plans to address the problems that keep you up at night. But first, I have a few words for Donald Trump, who we all know is watching.",False,False,True,False,[],False,[],False,,False,,True,['trump'],[],[],[],uncategorized,['misc'],[]
42,0,0,,harris,Harris,(LAUGHTER),False,True,False,False,[],False,[],False,,False,,False,[],['laughter'],[],[],uncategorized,['misc'],[]
43,-0.371428571,0.523809524,,harris,Harris,"So, President Trump, you've spent the last two-and-a-half years full-time trying to sow hate and division among us, and that is why we've gotten nothing done. You have used hate, intimidation, fear, and over 12,000 lies as a way to distract from your failed policies and your broken promises. The only reason you've not been indicted is because there was a memo in the Department of Justice that says a sitting president cannot be charged with a crime.",False,False,True,True,['trump'],False,[],False,,False,,False,[],['two-and-a-half years'],[],[],uncategorized,['misc'],[]
44,0.081818182,0.527777778,,harris,Harris,"But here's what you don't get. What you don't get you is that the American people are so much better than this. And we know that the vast majority of us have so much more in common than what separates us, regardless of our race, where we live, or the party with which we're registered to vote. And I plan on focusing on our common issues, our common hopes and desires, and in that way, unifying our country, winning this election, and turning the page for America.",False,False,False,False,[],False,[],False,,False,,False,[],"['american people', 'vast majority', 'common issues', 'common hopes', 'america']",[],[],uncategorized,['misc'],[]
45,0,0,,harris,Harris,"And now, President Trump, you can go back to watching Fox News.",False,False,True,False,[],False,[],False,,False,,True,['trump'],['fox'],[],[],uncategorized,['misc'],[]
46,0,0,,harris,Harris,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
47,0,0,,moderator,Stephanopoulos,Senator Bernie Sanders? Senator Sanders?,False,False,False,False,[],False,[],False,,False,,True,['sanders'],"['bernie sanders', 'sanders']",[],[],uncategorized,['misc'],[]
48,0.033333333,0.533333333,,sanders,Sanders,"Let me be blunt and tell you what you don’t hear much about in Congress or in the media, and that is, it goes without saying that we must and will defeat Trump, the most dangerous president in the history of this country.",False,False,True,False,[],False,[],False,,False,,True,['trump'],"['don ’ t', 'congress', 'dangerous president']",[],[],uncategorized,['misc'],[]
49,0,0,,sanders,Sanders,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
50,0.3,0.325,,sanders,Sanders,"But we must do more. We must do more. We have got to recognize that this country is moving into an oligarchic form of society where a handful of billionaires control the economic and political life of this country. And as president, I am prepared to take them on.",False,False,False,False,[],False,[],False,,False,,False,[],"['oligarchic form', 'billionaires control', 'political life']",[],[],uncategorized,['misc'],[]
51,0.157142857,0.504920635,,sanders,Sanders,"Yes, we will raise the minimum wage to a living wage. Yes, we will finally make sure that every American has health care as a human right, not a privilege. And, yes, we will address the catastrophic crisis of climate change and transform our energy system away from fossil fuel.",False,False,False,False,[],False,[],False,,False,,False,[],"['minimum wage', 'health care', 'catastrophic crisis', 'energy system', 'fossil fuel']",[],[],uncategorized,"['healthcare', 'climate-change', 'economic-inequality']",[]
52,0,0,,sanders,Sanders,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
53,0,0,,moderator,Stephanopoulos,Senator Elizabeth Warren?,False,False,False,False,[],False,[],False,,False,,True,['warren'],['elizabeth warren'],[],[],uncategorized,['misc'],[]
54,0.5,0.944444444,,warren,Warren,"So, I was born and raised in Oklahoma, but I'm sure glad to be in Texas tonight.",False,False,False,False,[],False,[],False,,False,,False,[],"['oklahoma', 'texas']",[],[],uncategorized,['misc'],[]
55,0,0,,warren,Warren,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
56,-0.051111111,0.097777778,,warren,Warren,"All three of my brothers served in military bases here in Texas. That was their ticket to the middle class. Me, I got my big opportunity about a half-mile down the road from here at the University of Houston, back when it cost $50 a semester.",False,False,False,False,[],False,[],False,,False,,False,[],"['military bases', 'texas', 'middle class', 'big opportunity', 'houston', 'cost $']",[],[],uncategorized,['military'],['military']
57,0,0,,warren,Warren,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
58,0.151785714,0.251190476,,warren,Warren,"For a price that I could pay for, on a part-time waitressing job, I got to finish my four-year degree and I became a special needs teacher. And after law school, my first big job was back here in Houston.",False,False,False,False,[],False,[],False,,False,,False,[],"['four-year degree', 'special needs teacher', 'law school', 'big job', 'houston']",[],[],uncategorized,['misc'],[]
59,-0.081018519,0.396296296,,warren,Warren,"By then, I had two little kids, and when childcare nearly brought me down, my Aunt Bee moved in and saved us all.",False,False,False,False,[],False,[],False,,False,,False,[],['aunt bee'],[],[],uncategorized,['misc'],[]
60,-0.033333333,0.2,,warren,Warren,"The paths to America's middle class have gotten a lot smaller and a lot narrower. Today, service-members are preyed upon by predatory lenders. Students are crushed by debt. And families cannot afford childcare.",False,False,False,False,[],False,[],False,,False,,False,[],"['america', ""'s middle class"", 'lot narrower', 'predatory lenders']",[],[],uncategorized,['misc'],[]
61,0,0,,warren,Warren,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
62,-0.4,0.4,,warren,Warren,I know what's broken. I know how to fix it. And I'm going to lead the fight to get it done.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
63,0,0,,warren,Warren,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
64,0,0,,moderator,Stephanopoulos,Vice President Joe Biden.,False,False,False,False,[],False,[],False,,False,,True,['biden'],"['vice president', 'joe biden']",[],[],uncategorized,['misc'],[]
65,0.14375,0.31875,,moderator,Stephanopoulos,"JOE BIDEN (D), FORMER VICE PRESIDENT, PRESIDENTIAL CANDIDATE: You know, when President Kennedy announced the moon shot, he used a phrase that sticks with me my whole life. He said, we're doing it because we refuse to postpone. Well, I refuse to postpone one more minute spending billions of dollars on curing cancer, Alzheimer's, and other diseases which, if we invest in them, we can find cures.",False,False,False,False,[],False,[],False,,False,,False,[],"['joe biden', 'former vice president', 'presidential candidate', 'kennedy', 'moon shot', 'whole life', 'minute spending billions', 'alzheimer']",[],[],uncategorized,['immigration'],['immigration']
66,0.044285714,0.377142857,,moderator,Stephanopoulos,"I refuse to postpone giving single child in America, no matter their zip code, pre-K all the way through high school and beyond. I refuse to postpone any longer taking on climate change and leading the world in taking on climate change.",False,False,False,False,[],False,[],False,,False,,False,[],"['america', 'zip code', 'high school']",[],[],uncategorized,['climate-change'],[]
67,-0.145396825,0.560634921,,moderator,Stephanopoulos,"Look, this is the United States of America. There has never been a single solitary time when we've set our mind to something we've been unable to do it. We're walking around with our heads down like woe is me. We're the best-equipped nation in the world to take this on. It's no longer time to postpone. We should get moving. There's enormous, enormous opportunities once we get rid of Donald Trump.",False,False,False,False,[],False,[],False,,False,,True,['trump'],"['america', 'solitary time', 'enormous opportunities']",[],[],uncategorized,['misc'],[]
68,0,0,,moderator,Stephanopoulos,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
69,0.160795455,0.425568182,,moderator,Stephanopoulos,"Candidates, thank you. Several of you said you are more united than divided, and that is certainly true. All of you agree on one big thing, the goal of defeating President Trump, driving the country in a new direction. But out on the campaign trail, you have outlined big differences over how far to go and how fast to go.",False,False,False,False,[],False,[],False,,False,,True,['trump'],"['candidates', 'big thing', 'new direction', 'campaign trail', 'big differences']",[],[],uncategorized,['misc'],[]
70,0.375,0.625,,moderator,Stephanopoulos,"And, Vice President Biden, the differences between you and the senators on either side of you tonight strike at the heart of this primary debate. Both senators Warren and Sanders want to replace Obamacare with Medicare for All. You want to build on Obamacare, not scrap it. They propose spending far more than you to combat climate change and tackle student loan debt. And they would raise more in taxes than you to pay for their programs.",False,False,False,False,[],False,[],False,,False,,True,"['sanders', 'biden', 'warren']","['vice president', 'biden', 'primary debate', 'warren', 'sanders', 'obamacare', 'medicare', 'obamacare', 'tackle student loan debt']",[],[],uncategorized,"['healthcare', 'climate-change', 'taxes']",[]
71,0.1,1,,moderator,Stephanopoulos,Are senators Warren and Sanders pushing too far beyond where Democrats want to go and where the country needs to go?,False,False,False,False,[],False,[],False,,False,,True,"['sanders', 'warren']","['warren', 'sanders', 'country needs']",[],[],uncategorized,['misc'],[]
72,0.25,0.345833333,,biden,Biden,"That will be for the voters to decide that question. Let me tell you what I think. I think we should have a debate on health care. I think -- I know that the senator says she's for Bernie, well, I'm for Barack. I think the Obamacare worked. I think the way we add to it, replace everything that has been cut, add a public option, guarantee that everyone will be able to have affordable insurance, number one.",False,False,True,False,[],False,[],False,,False,,True,"['sanders', 'obama']","['health care', 'bernie', 'barack', 'obamacare', 'public option', 'affordable insurance']",[],[],uncategorized,['healthcare'],[]
73,0,0.625,,biden,Biden,"Number two, I think we should be in a position of taking a look at what costs are. My plan for health care costs a lot of money. It costs $740 billion. It doesn't cost $30 trillion, $3.4 trillion a year, it turns out, is twice what the entire federal budget is. That's before -- exists now, without interest on the debt. How are we going to pay for it? I want to hear that tonight how that's happened.",False,False,False,False,[],False,[],False,,False,,False,[],"['number', 'health care costs', 'costs $', ""n't cost $"", 'entire federal budget']",[],[],uncategorized,['healthcare'],[]
74,-0.008333333,0.458333333,,biden,Biden,"Thus far, my distinguished friend, the senator on my left, has not indicated how she pays for it. And the senator has, in fact, come forward and said how he's going to pay for it, but it gets him about halfway there. There's a lot of other things that need to be done.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
75,0.294444444,0.586111111,,biden,Biden,"I have a bold plan to deal with making sure we triple the money for at-risk schools that are Title I schools, from 15 to $45 billion a year. But I go down the line and these are things we're talking about, I lay out how I can pay for it, how I can get it done, and why it's better.",False,False,False,False,[],False,[],False,,False,,False,[],"['bold plan', 'at-risk schools', 'title']",[],[],uncategorized,['education'],[]
76,0.233333333,0.379166667,,moderator,Stephanopoulos,"Senator Warren, let me take that to you, particularly on what Senator Biden was saying there about health care. He has actually praised Bernie Sanders for being candid about his health care plan, that Senator -- says that Sanders has been candid about the fact that middle class taxes are going to go up and most of private insurance is going to be eliminated. Will you make that same admission?",False,False,False,False,[],False,[],False,,False,,True,"['sanders', 'biden', 'warren']","['warren', 'biden', 'health care', 'bernie sanders', 'health care plan', 'sanders', 'middle class taxes', 'private insurance', 'will']",[],[],uncategorized,"['healthcare', 'taxes']",[]
77,0.125,0.370833333,,warren,Warren,"So, let's be clear about health care. And let's actually start where vice president did. We all owe a huge debt to President Obama, who fundamentally transformed health care in America and committed this country to health care for every human being.",False,False,True,False,[],False,[],False,,False,,True,['obama'],"['health care', 'vice president', 'huge debt', 'obama', 'health care', 'america', 'health care']",[],[],uncategorized,['healthcare'],[]
78,0,0,,warren,Warren,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
79,0.435416667,0.463194444,,warren,Warren,"And now the question is, how best can we improve on it? And I believe the best way we can do that is we make sure that everybody gets covered by health care at the lowest possible cost. How do we pay for it? We pay for it, those at the very top, the richest individuals and the biggest corporations, are going to pay more. And middle class families are going to pay less. That's how this is going to work.",False,False,False,False,[],False,[],False,,False,,False,[],"['health care', 'possible cost', 'middle class families']",[],[],uncategorized,"['healthcare', 'corporate-power']",['corporate-power']
80,0,0,,warren,Warren,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
81,-0.031746032,0.161507937,,moderator,Stephanopoulos,Direct question. You said middle class families are going to pay less. But will middle class taxes go up to pail for pay for the program? I know you believe that the deductibles and the premiums will go down. Will middle class taxes go up? Will private insurance be eliminated?,False,False,False,False,[],False,[],False,,False,,False,[],"['direct', 'middle class families', 'middle class taxes', 'will', 'middle class taxes', 'will', 'private insurance']",[],[],uncategorized,"['healthcare', 'taxes']",[]
82,-0.375,0.9375,,warren,Warren,"Look, what families have to deal with is cost, total cost. That's what they have to deal with. And understand, families are paying for their health care today. Families pay every time an insurance company says, sorry, you can't see that specialist. Every time an insurance company says, sorry, that doctor is out of network, sorry, we are not covering that prescription.",False,False,False,False,[],False,[],False,,False,,False,[],"['total cost', 'health care', 'families', 'insurance company', ""ca n't"", 'insurance company']",[],[],uncategorized,['healthcare'],[]
83,0.4,0.9,,warren,Warren,"Families are paying every time they don't get a prescription filled because they can't pay for it. They don't have a lump checked out because they can't afford the co-pay. What we're talking about here is what's going to happen in families' pockets, what's going to happen in their budgets.",False,False,False,False,[],False,[],False,,False,,False,[],"['families', ""ca n't pay"", ""ca n't""]",[],[],uncategorized,['misc'],[]
84,-0.077777778,0.644444444,,warren,Warren,"And the answer is on Medicare for All, costs are going to go up for wealthier individuals and costs are going to go up for giant corporations. But for hard-working families across this country, costs are going to go down and that's how it should work under Medicare for All in our health care system.",False,False,False,False,[],False,[],False,,False,,False,[],"['medicare', 'wealthier individuals', 'giant corporations', 'medicare', 'health care system']",[],[],uncategorized,"['healthcare', 'corporate-power']",[]
85,0,0,,warren,Warren,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
86,0,0,,moderator,Stephanopoulos,"Senator Sanders, you were invoked by the vice president, also take on that question about taxes.",False,False,False,False,[],False,[],False,,False,,True,['sanders'],"['sanders', 'vice president']",[],[],uncategorized,['taxes'],[]
87,0,0,,sanders,Sanders,"Well, Joe said that Medicare for All would cost over $30 trillion.",False,False,True,False,[],False,[],False,,False,,True,['biden'],"['joe', 'medicare']",[],[],uncategorized,['healthcare'],[]
88,0.285714286,0.535714286,,sanders,Sanders,"That's right, Joe.",False,False,True,False,[],False,[],False,,False,,True,['biden'],['joe'],[],[],uncategorized,['misc'],[]
89,0.5,0.5,,sanders,Sanders,"Status quo over 10 years will be $50 trillion. Every study done shows that Medicare for All is the most cost-effective approach to providing health care to every man, woman, and child in this country. I, who wrote the damn bill, if I may say so...",False,False,False,False,[],False,[],False,,False,,False,[],"['status', 'medicare', 'cost-effective approach', 'health care', 'damn bill']",[],[],uncategorized,['healthcare'],[]
90,0,0,,sanders,Sanders,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
91,0.5,0.5,,sanders,Sanders,"... intend to eliminate all out-of-pocket expenses, all deductibles, all co-payments. Nobody in America will pay more than $200 a year for prescription drugs, because we're going to stand up to the greed and corruption and price-fixing of the pharmaceutical industry.",False,False,False,False,[],False,[],False,,False,,False,[],"['out-of-pocket expenses', 'america', 'prescription drugs', 'pharmaceutical industry']",[],[],uncategorized,['corporate-power'],[]
92,0,0,,sanders,Sanders,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
93,-0.03125,0.4375,,sanders,Sanders,"We need -- we need a health care system that guarantees health care to all people as every other major country does, not a system which provides $100 billion a year in profit for the drug companies and the insurance companies.",False,False,False,False,[],False,[],False,,False,,False,[],"['health care system', 'guarantees health care', 'major country', 'drug companies', 'insurance companies']",[],[],uncategorized,['healthcare'],[]
94,-0.566666667,0.888888889,,sanders,Sanders,"And I'll tell you how absurd the system is tonight on ABC, the health care industry will be advertising, telling you how bad Medicare for All is, because they want to protect their profits. That is absurd.",False,False,False,False,[],False,[],False,,False,,False,[],"['abc', 'health care industry', 'medicare']",[],[],uncategorized,['healthcare'],[]
95,0,0,,sanders,Sanders,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
96,0,0,,moderator,Stephanopoulos,Vice president Biden...,False,False,False,False,[],False,[],False,,False,,True,['biden'],"['vice president', 'biden']",[],[],uncategorized,['misc'],[]
97,0,0,,klobuchar,Klobuchar,"If I could respond, George.",False,False,False,False,[],False,[],False,,False,,False,[],['george'],[],[],uncategorized,['misc'],[]
98,0,0,,moderator,Stephanopoulos,You get a response and then we're going to broaden out the discussion.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
