index,polarity,subjectivity,speaker,speaker_name,text,applause,attack,agree,noun_phrases,people,locations,topic,autotopic
15,-0.008928571428571433,0.44107142857142856,sanders,SANDERS,"And by that, I mean that health care in my view is a human right. And we have got to pass a Medicare for all, single-payer system.",False,False,False,"['health care', 'medicare', 'single-payer system']",[],[],uncategorized,['healthcare']
16,0.0,0.0,sanders,SANDERS,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
17,0.03968253968253968,0.5341269841269841,sanders,SANDERS,"Under that system, by the way, vast majority of the people in this country will be paying significantly less for health care than they are right now.",False,False,False,"['vast majority', 'health care']",[],[],uncategorized,['healthcare']
18,0.0,0.09583333333333333,sanders,SANDERS,I believe that education is the future for this country. And that is why I believe that we must make public colleges and universities tuition-free and eliminate student debt. And we do that by placing a tax on Wall Street.,False,False,False,"['public colleges', 'universities tuition-free', 'student debt', 'wall street']",[],[],uncategorized,"['taxes', 'education']"
19,0.0,0.0,sanders,SANDERS,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
20,0.0,0.0,sanders,SANDERS,Every proposal that I have brought forth is fully paid for.,False,False,False,[],[],[],uncategorized,['misc']
21,0.065,0.26,moderator,GUTHRIE,"Senator Sanders, I'll give you 10 seconds just to ask the -- answer the very direct question. Will you raise taxes for the middle class in a Sanders administration?",False,False,False,"['sanders', 'direct question', 'will', 'middle class', 'sanders']",[],[],uncategorized,['taxes']
22,0.16666666666666669,0.2833333333333333,sanders,SANDERS,"People who have health care under Medicare for all will have no premiums, no deductibles, no copayments, no out-of-pocket expenses. Yes, they will pay more in taxes, but less in health care for what they get.",False,False,False,"['health care', 'medicare', 'out-of-pocket expenses', 'health care']",[],[],uncategorized,"['healthcare', 'taxes']"
23,0.0,0.0,sanders,SANDERS,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
24,0.0,0.0,moderator,GUTHRIE,"Thank you, Senator.",False,False,False,[],[],[],uncategorized,['misc']
25,0.0,0.0,moderator,GUTHRIE,"Senator Bennet, we're going to get to everybody, I promise.",False,False,False,['bennet'],[],[],uncategorized,['misc']
26,0.0,0.0,bennet,BENNET,"No, I'd like to say something.",False,False,False,[],[],[],uncategorized,['misc']
27,0.1125,0.5375,moderator,GUTHRIE,"But let me just -- Senator Biden -- promise everybody's going to get in here, promise. Vice President Biden, Senator Sanders, as you know, has been calling for a revolution. Recently in remarks to a group of wealthy donors, as you were speaking about problem of income inequality in this country, you said we shouldn't, quote, ""demonize the rich."" You said, ""Nobody has to be punished. No one's standard of living would change. Nothing would fundamentally change."" What did you mean by that?",False,False,False,"['biden', 'vice president', 'biden', 'sanders', 'recently', 'wealthy donors', 'income inequality']",[],[],uncategorized,['economic-inequality']
28,0.0,0.0,biden,BIDEN,"What I meant by that is, look, Donald Trump thinks Wall Street built America.",False,False,False,"['wall', 'america']",[],[],uncategorized,['misc']
29,0.3125,0.53125,biden,BIDEN,"Ordinary, middle-class Americans built America. My dad used to have an expression. He said, Joe, a job is about a lot more than a paycheck. It's about your dignity. It's about respect. It's being able to look your kid in the eye and say everything is going to be OK.",False,False,False,"['america', 'joe']",[],[],uncategorized,['misc']
30,0.2966666666666667,0.5716666666666667,biden,BIDEN,"Too many people who are at the middle class and poor have had the bottom fall out under this proposal. What I'm saying is that we've got to be straight-forward. We have to make sure we understand that to return dignity to the middle class, they have to have insurance that is covered and they can afford it. They have to make sure that we have a situation where there's continuing education and they're able to pay for it. And they have to make sure that they're able to breathe air that is clean and they have water that they can drink.",False,False,False,"['too', 'middle class', 'bottom fall', 'middle class', 'breathe air']",[],[],uncategorized,"['foreign-policy', 'education']"
31,-0.125,0.975,biden,BIDEN,"Look, Donald Trump has put us in a horrible situation. We do have enormous income inequality. And the one thing I agree on is we can make massive cuts in the $1.6 trillion in tax loopholes out there, and I would be going about eliminating Donald Trump's tax cut for the wealthy.",False,False,False,"['horrible situation', 'enormous income inequality', 'massive cuts', 'tax loopholes', ""'s tax""]",[],[],uncategorized,"['economic-inequality', 'taxes']"
32,0.2872727272727273,0.550909090909091,moderator,GUTHRIE,"Vice President Biden, thank you. Senator Harris...         (APPLAUSE)         There's is a lot of talk in this primary about new government benefits, such as student loan cancellation, free college, health care, and more. Do you think that Democrats have a responsibility to explain how they will pay for every proposal they make along those lines?",True,False,False,"['vice president', 'biden', 'harris', 'new government benefits', 'student loan cancellation', 'free college', 'health care']",[],[],uncategorized,"['healthcare', 'economic-inequality', 'education']"
33,0.1,0.45,harris,HARRIS,"Well, let me tell you something. I hear that question, but where was that question when the Republicans and Donald Trump passed a tax bill that benefits the top 1 percent and the biggest corporations in this country?         (APPLAUSE)         Contributing at least $1 trillion to the debt of America, which middle-class families will pay for one way or another.",True,False,False,"['tax bill', 'contributing', 'america', 'middle-class families']",[],[],uncategorized,"['taxes', 'corporate-power']"
34,0.25666666666666665,0.41833333333333333,harris,HARRIS,"Working families need support and need to be lifted up. And frankly, this economy is not working for working people. For too long, the rules have been written in the favor of the people who have the most and not in favor of the people who work the most, which I why I am proposing that we change the tax code, so for every family that is making less than $100,000 a year, they will receive a tax credit that they can collect up to $500 a month, which will make all the difference between those families being able to get through the end of the month with dignity and with support or not.",False,False,False,"['working', 'families need support', 'tax code', 'tax credit']",[],[],uncategorized,"['economic-inequality', 'taxes']"
35,0.5,0.5,harris,HARRIS,"And on day one, I will repeal that tax bill that benefits the top 1 percent and the biggest corporations of America.",False,False,False,"['tax bill', 'america']",[],[],uncategorized,"['taxes', 'corporate-power']"
36,0.0,0.0,harris,HARRIS,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
37,0.0,0.0,moderator,GUTHRIE,"Senator Harris, thank you.",False,False,False,['harris'],[],[],uncategorized,['misc']
38,0.0,1.0,moderator,GUTHRIE,"Governor Hickenlooper, let me get you in on this. You've warned that Democrats will lose in 2020 if they ""embrace socialism,"" as you put it. You were booed at the California Democratic convention when you said that. Only one candidate on this stage, Senator Sanders, identifies himself as a democratic socialist. What are the policies or positions of your opponents that you think are veering towards ""socialism""?",False,False,False,"['hickenlooper', 'embrace socialism', 'california', 'democratic convention', 'sanders', 'democratic socialist']",[],[],uncategorized,['foreign-policy']
39,0.10000000000000002,0.3833333333333333,hickenlooper,HICKENLOOPER,"Well, I think that the bottom line is, if we don't clearly define that we are not socialists, the Republicans are going to come at us every way they can and call us socialists.",False,False,False,['bottom line'],[],[],uncategorized,['misc']
40,0.14025974025974025,0.3956574675324675,hickenlooper,HICKENLOOPER,"And if you look at the Green New Deal, which I admire the sense of urgency and how important it is to do climate change -- I'm a scientist -- but we can't promise every American a government job. If we want to get universal health care coverage, I believe that health care is a right and not a privilege, but you can't expect to eliminate private insurance for 180 million people, many of whom don't want to give it up.",False,False,False,"['deal', ""ca n't"", 'government job', 'universal health care coverage', 'health care', ""ca n't"", 'private insurance']",[],[],uncategorized,"['healthcare', 'climate-change']"
41,0.12,0.21333333333333332,hickenlooper,HICKENLOOPER,"In Colorado, we brought businesses and nonprofits together, and we got near universal health care coverage. We were the first state in America to bring the environmental community and the oil and gas industry to address -- aggressively address methane emissions. And we were also the first place to expand reproductive rights on a scale basis, and we reduced teen pregnancy by 54 percent.",False,False,False,"['colorado', 'universal health care coverage', 'america', 'environmental community', 'gas industry', 'address methane emissions', 'reproductive rights', 'scale basis', 'teen pregnancy']",[],[],uncategorized,"['healthcare', 'climate-change']"
42,0.15,0.43333333333333335,hickenlooper,HICKENLOOPER,We've done the big progressive things that people said couldn't be done. I've done what pretty much everyone else up here is still talking about doing.,False,False,False,['big progressive things'],[],[],uncategorized,['misc']
43,0.0,0.0,moderator,GUTHRIE,"Governor, thank you.",False,False,False,[],[],[],uncategorized,['misc']
44,0.0,0.0,moderator,GUTHRIE,"Senator Sanders, I'll give you a chance to...         (APPLAUSE)         ... to weigh in here. What is your response to those who say nominating a ""socialist"" would re-elect Donald Trump?",True,False,False,['sanders'],[],[],uncategorized,['misc']
45,0.0,0.022222222222222223,sanders,SANDERS,"Well, I think the responses that the polls -- last poll I saw had us 10 points ahead of Donald Trump because the American people understand that Trump is a phony, that Trump is a pathological liar and a racist, and that he lied to the American people during his campaign.",False,False,False,"['american people', 'pathological liar', 'american people']",[],[],uncategorized,['misc']
46,0.5,0.5,sanders,SANDERS,"He said he was going to stand up for working families. Well, President Trump, you're not standing up for working families when you try to throw 32 million people off their health care that they have and that 83 percent of your tax benefits go to the top 1 percent. That's how we beat Trump:  We expose him for the fraud that he is.",False,False,False,"['health care', 'tax benefits']",[],[],uncategorized,"['healthcare', 'taxes']"
47,0.0,0.0,sanders,SANDERS,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
48,0.0,0.0,moderator,GUTHRIE,"Senator Gillibrand, 30 seconds.",False,False,False,['gillibrand'],[],[],uncategorized,['misc']
49,0.07214285714285715,0.3821428571428572,gillibrand,GILLIBRAND,"I disagree with both their perspectives. The debate we're having in our party right now is confusing, because the truth is there's a big difference between capitalism on the one hand and greed on the other. And so all the things that we're trying to change is when companies care more about profits when they do about people.",False,False,False,"['big difference', 'companies care']",[],[],uncategorized,['misc']
50,-0.19047619047619047,0.7678571428571428,gillibrand,GILLIBRAND,"So if you're talking about ending gun violence, it's the greed of the NRA and the gun manufacturers that make any progress impossible. It's the greed of the insurance companies and the drug companies, when we want to try to get health care as a right and not a privilege.",False,False,False,"['gun violence', 'nra', 'gun manufacturers', 'insurance companies', 'drug companies', 'health care']",[],[],uncategorized,"['gun-control', 'healthcare']"
51,0.0,0.0,moderator,GUTHRIE,Senator Gillibrand...,False,False,False,['gillibrand'],[],[],uncategorized,['misc']
52,0.5,0.5,gillibrand,GILLIBRAND,"So there need not be disagreement in the party because, in truth, we want healthy capitalism.",False,False,False,['healthy capitalism'],[],[],uncategorized,['misc']
53,0.0,0.0,moderator,GUTHRIE,"Senator, thank you.",False,False,False,[],[],[],uncategorized,['misc']
54,0.0,0.0,gillibrand,GILLIBRAND,We don't want corrupted capitalism.,False,False,False,[],[],[],uncategorized,['misc']
55,0.28888888888888886,0.7444444444444445,moderator,GUTHRIE,"Thank you. I want to be fair to all the candidates. Thank you.         (APPLAUSE)         Senator Bennet, you have said, quote, ""It's possible to write policy proposals that have no basis in reality. You might as well call them candy. Were you referring to any candidate or proposal in particular when you said that?",True,False,False,"['bennet', 'policy proposals', 'were']",[],[],uncategorized,['misc']
56,0.0,0.0,bennet,BENNET,Was that directed to me?,False,False,False,['was'],[],[],uncategorized,['misc']
57,0.0,0.0,moderator,GUTHRIE,"Yes, that was your quote.",False,False,False,[],[],[],uncategorized,['misc']
58,0.0,0.0,bennet,BENNET,That sounded like me. Thank you.,False,False,False,[],[],[],uncategorized,['misc']
59,0.0,0.0,bennet,BENNET,(LAUGHTER),False,False,False,['laughter'],[],[],uncategorized,['misc']
60,0.0,0.0,moderator,GUTHRIE,It was you.,False,False,False,[],[],[],uncategorized,['misc']
61,-0.03571428571428571,0.3654761904761905,bennet,BENNET,"I appreciate it. Well, look, first of all, I agree completely with Bernie about what the fundamental challenge we're facing as a country is, 40 years of no economic growth for 90 percent of the American people; 160,000 families in the top .1 percent have the same wealth as the bottom 90 percent; and we've got the worst income inequality that we've had in 100 years.",False,False,False,"['bernie', 'fundamental challenge', 'economic growth', 'american people', 'top .1 percent', 'income inequality']",[],[],uncategorized,['economic-inequality']
62,0.08163265306122448,0.22568027210884353,bennet,BENNET,"Where I disagree is on his solution of Medicare for all. You know, I -- I have proposed getting to universal health care, which we need to do. It is a right. Health care is a right. We need to get to universal health care. I believe the way to do that is by finishing the work we started with Obamacare and creating a public option that every family and every person in America can make a choice for their family about whether they want a public option, which for them would be like having Medicare for all, or whether they want to keep their private insurance.",False,False,False,"['medicare', 'universal health care', 'health care', 'universal health care', 'obamacare', 'public option', 'america', 'public option', 'medicare', 'private insurance']",[],[],uncategorized,['healthcare']
63,0.41666666666666663,0.5,bennet,BENNET,I believe we will get there much more quickly if we do that.,False,False,False,[],[],[],uncategorized,['misc']
64,0.0,0.0,moderator,GUTHRIE,But wait...,False,False,False,[],[],[],uncategorized,['misc']
65,0.0,0.0,bennet,BENNET,"Bernie...         (CROSSTALK)         Bernie -- if I could just finish, Bernie mentioned that -- the taxes that we would have to pay. Because of those taxes, Vermont rejected Medicare for all.",False,False,False,"['bernie', 'crosstalk', 'bernie', 'bernie', 'vermont', 'medicare']",[],[],uncategorized,"['healthcare', 'taxes']"
66,0.0,0.0,moderator,GUTHRIE,Senator...,False,False,False,['senator ...'],[],[],uncategorized,['misc']
67,0.0,0.0,sanders,SANDERS,Hold on.,False,False,False,['hold'],[],[],uncategorized,['misc']
68,0.0,0.0,gillibrand,GILLIBRAND,"In Bernie's bill -- in Bernie's bill, I wrote...",False,False,False,"['bernie', ""'s bill"", 'bernie', ""'s bill""]",[],[],uncategorized,['misc']
69,0.0,0.0,moderator,GUTHRIE,"Senator, please, we are going to talk about health care at length, Senator, but for the moment, my colleague...",False,False,False,"['health care', 'colleague ...']",[],[],uncategorized,['healthcare']
70,0.26,0.26,(unknown),(UNKNOWN),Thank you very much.,False,False,False,[],[],[],uncategorized,['misc']
71,0.2,0.1,moderator,GUTHRIE,... wants to continue the questions on the economy.,False,False,False,[],[],[],uncategorized,['economic-inequality']
72,0.0,0.0,gillibrand,GILLIBRAND,"I wrote the part in Senator Sanders' bill -- I wrote the part in Senator Sanders' bill that is the transition, which merges what the two senators said.",False,False,False,"['sanders', 'sanders']",[],[],uncategorized,['social-justice']
73,0.0,0.0,(unknown),(UNKNOWN),Senator...,False,False,False,['senator ...'],[],[],uncategorized,['misc']
74,0.41666666666666663,0.5,gillibrand,GILLIBRAND,"Because the truth is, if you have a buy-in, over a four or five-year period, you move us to single-payer more quickly.",False,False,False,['five-year period'],[],[],uncategorized,['misc']
75,0.0,0.0,moderator,DIAZ-BALART,"Senator, we will get to this.",False,False,False,[],[],[],uncategorized,['misc']
76,0.0,0.0,moderator,DIAZ-BALART,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
77,0.0,0.0,sanders,SANDERS,I just...,False,False,False,[],[],[],uncategorized,['misc']
78,0.7,0.6000000000000001,moderator,DIAZ-BALART,"Before we do, I want to say hello and good evening, Buenas Noches, to Mayor Pete Buttigieg.",False,False,False,"['good evening', 'buenas noches', 'pete buttigieg']",[],[],uncategorized,['misc']
79,0.0,0.0,buttigieg,BUTTIGIEG,Buenas Noches. Gracias (UNTRANSLATED) (ph).,False,False,False,"['buenas noches', 'gracias', 'untranslated']",[],[],uncategorized,['misc']
80,0.45,0.65,moderator,DIAZ-BALART,(UNTRANSLATED) (ph).         Many of your colleagues on stage support free college. You do not. Why not?,False,False,False,"['untranslated', 'stage support', 'free college']",[],[],uncategorized,"['economic-inequality', 'education']"
81,0.27499999999999997,0.5273148148148148,buttigieg,BUTTIGIEG,"Sure. So college affordability is personal for us. Chasten and I have six-figure student debt. I believe in reducing student debt. It's logical to me that, if you can refinance your house, you ought to be able to refinance your student debt. I also believe in free college for low and middle-income students for whom cost could be a barrier.",False,False,False,"['sure', 'college affordability', 'chasten', 'six-figure student debt', 'student debt', 'student debt', 'free college', 'middle-income students']",[],[],uncategorized,"['economic-inequality', 'education']"
82,0.0,0.0,buttigieg,BUTTIGIEG,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
83,-0.15972222222222224,0.3088888888888889,buttigieg,BUTTIGIEG,"I just don't believe it makes sense to ask working-class families to subsidize even the children of billionaires. I think the children of the wealthiest Americans can pay at least a little bit of tuition. And while I want tuition costs to go down, I don't think we can buy down every last penny for them.",False,False,False,"['working-class families', 'tuition costs']",[],[],uncategorized,['misc']
84,0.28977272727272724,0.525,buttigieg,BUTTIGIEG,"Now, there's something else that doesn't get talked about in the college affordability debate. Yes, it needs to be more affordable in this country to go to college. It also needs to be more affordable in this country to not go to college. You should be able to live well, afford rent, be generous...         (APPLAUSE)         ... to your church and Little League, whether you went to college or not.",True,False,False,"['college affordability debate', 'generous ...', 'little']",[],[],uncategorized,['misc']
85,0.0,0.0,buttigieg,BUTTIGIEG,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
86,0.0,0.0,yang,YANG,"Jose, I've got $100,000 in student loan debt myself.",False,False,False,"['jose', 'student loan debt']",[],[],uncategorized,['misc']
87,0.0,0.0,moderator,DIAZ-BALART,Let me get to you in...,False,False,False,[],[],[],uncategorized,['misc']
88,0.27499999999999997,0.3541666666666667,swalwell,SWALWELL,"You can't count on the people who have been in government for the last 30 years, who were around when this problem was created, to be the ones to solve it. It's going to be the next generation, the 40 million of us who can't start a family, can't take a good idea and start a business and can't buy our first home. This is the generation that's going to be able to solve student loan debt. This generation is ready to lead.",False,False,False,"[""ca n't"", ""ca n't"", ""ca n't"", 'good idea', ""ca n't"", 'student loan debt']",[],[],uncategorized,['misc']
89,0.1,0.3,moderator,DIAZ-BALART,"Mr. Yang, your -- your signature policy is to give every adult in the United States $1,000 a month, no questions asked.",False,False,False,['signature policy'],[],[],uncategorized,['misc']
90,0.2857142857142857,0.5357142857142857,yang,YANG,That's right.,False,False,False,[],[],[],uncategorized,['misc']
91,0.0,0.0,moderator,DIAZ-BALART,I think that's like $3.2 trillion a year. How would do you that?,False,False,False,[],[],[],uncategorized,['misc']
92,-0.5,1.0,yang,YANG,I'm sorry?,False,False,False,[],[],[],uncategorized,['misc']
93,0.0,0.0,moderator,DIAZ-BALART,How would you do that.,False,False,False,[],[],[],uncategorized,['misc']
94,-0.1079004329004329,0.31374458874458877,yang,YANG,"Oh, so it's difficult to do if you have companies like Amazon, trillion-dollar tech companies, paying literally zero in taxes while they're closing 30 percent of our stores.         Now, we need to put the American people in position to benefit from all these innovations in other parts of the economy. And if we had a value-added tax at even half the European level, it would generate over $800 billion in new revenue, which combined with the money in our hands, it would be the trickle-up economy, from our people, families and communities up. We would spend the money and it would circulate through our regional economies and neighborhoods, creating millions of jobs, making our families stronger and healthier.         We'd save money on things like incarceration, homelessness services, emergency room health care, and just the value gains from having a stronger, healthier, mentally healthier population would increase GDP by $700 billion.",False,False,False,"['oh', 'amazon', 'trillion-dollar tech companies', 'american people', 'european level', 'new revenue', 'trickle-up economy', 'regional economies', 'homelessness services', 'emergency room health care', 'value gains', 'healthier population', 'gdp']",[],[],uncategorized,"['healthcare', 'economic-inequality', 'taxes', 'jobs']"
95,0.02361111111111111,0.25555555555555554,yang,YANG,"This is the move that we have to make, particularly as technology is now automating away millions of American jobs, it's why Donald Trump is our president today that we automated away 4 million manufacturing jobs in Michigan, Ohio, Pennsylvania, and Wisconsin, and we are about to do the same thing to millions of retail jobs, call center jobs, fast food jobs, truck-driving jobs and other jobs through the economy.",False,False,False,"['american jobs', 'michigan', 'ohio', 'pennsylvania', 'wisconsin', 'retail jobs', 'center jobs', 'food jobs']",[],[],uncategorized,"['economic-inequality', 'jobs']"
96,0.15625,0.5,moderator,DIAZ-BALART,"So, Mr. Yang, if I get to understand a little bit better, Sir, you are saying $1,000 a month for everyone over 18, but a value-added tax so you can spend that $1,000 on value-added tax?",False,False,False,['sir'],[],[],uncategorized,['taxes']
97,0.06111111111111111,0.43333333333333335,yang,YANG,"Well, the value-added tax would end up -- you still would be increasing the buying power of the bottom 94 percent of Americans. You have to spend a lot of money for a mild value-added tax to eat up $12,000 a year per individual. So for the average family with two or three adults, it would be $24-36,000 a year.",False,False,False,"['buying power', 'average family', '$ 24-36,000']",[],[],uncategorized,['taxes']
98,0.058143939393939394,0.5090909090909091,moderator,DIAZ-BALART,"OK. Congressman Swalwell, I want to talk a little bit about what Mr. Yang is talking about, and you just actually mentioned, that many Americans are worried about things like self-driving cars, robots, drones, artificial intelligence will cost them their jobs. What would you do to help people get the skills they need to adapt to this new world?",False,False,False,"['swalwell', 'artificial intelligence', 'help people', 'new world']",[],[],uncategorized,['jobs']
99,0.30551948051948047,0.49756493506493504,swalwell,SWALWELL,"We must always be a county where technology creates more jobs than it displaces. And I have seen the anxiety across America where the manufacturing floors go from 1,000 to 100 to one. So we have to modernize our schools, value the teachers who prepare our kids, wipe the student debt from any teacher that goes into a community that needs it, invest in America's communities especially where places where the best exports are people who move away to get skills.         But, Jose, I was 6 years old when a presidential candidate came to the California Democratic Convention and said it's time to pass the torch to a new generation of Americans. That candidate was then-Senator Joe Biden. Joe Biden was right when he said it was time to pass the torch to a new generation of Americans 32 years ago. He is still right today.",False,False,True,"['technology creates', 'america', 'student debt', 'america', ""'s communities"", 'jose', 'presidential candidate', 'california', 'democratic convention', ""'s time"", 'new generation', 'joe biden', 'joe biden', 'new generation']",[],[],uncategorized,['jobs']
100,0.0,0.0,swalwell,SWALWELL,(APPLAUSE),True,False,False,[],[],[],uncategorized,['misc']
101,-0.9,1.0,swalwell,SWALWELL,"If we are going to solve the issues of automation, pass the torch. If we are going to solve the issues of climate chaos, pass the torch. If we're going to solve the issue of student loan debt, pass the torch. If we're going to end gun violence for families who are fearful of sending their kids to school, pass the torch.",False,False,False,"['climate chaos', 'student loan debt', 'gun violence']",[],[],uncategorized,['gun-control']
102,0.0,0.0,moderator,DIAZ-BALART,"Vice President, would you like to sing a torch song?",False,False,False,"['vice president', 'torch song']",[],[],uncategorized,['misc']
103,0.0,0.0,moderator,DIAZ-BALART,(LAUGHTER),False,False,False,['laughter'],[],[],uncategorized,['misc']
104,0.3666666666666667,0.5907407407407407,biden,BIDEN,"I would. I'm still holding on to that torch. I want to make it clear to you, look, the fact of the matter is what we have to do is make sure that everybody is prepared better to go on to educate -- for an education. The fact is that that's why I propose us focusing on schools that are in distress.",False,False,False,[],[],[],uncategorized,['education']
105,0.14971428571428572,0.3838571428571428,biden,BIDEN,"That's why I think we should triple the amount of money we spend for Title I schools. That's why I think we should have universal pre-K. That's why I think every single person who graduates from high school, 65 out of 100 now need something beyond high school and we should provide for them to be able to get that education.",False,False,False,"['title', 'universal pre-k.', 'high school', 'high school']",[],[],uncategorized,['education']
106,-0.10666666666666665,0.3866666666666667,biden,BIDEN,"That's why there should be free community college, cutting in half the cost of college. That's why we should be in a position where we do not have anyone have to pay back a student debt when they get out if they are making less than $25,000 a year. Their debt is frozen, no interest payment until they get beyond that.",False,False,False,"['free community college', 'student debt', 'interest payment']",[],[],uncategorized,['education']
107,0.3,0.3416666666666666,biden,BIDEN,"We can't put people in a position where they aren't able to go on and move on. And so, folks, there is a lot we can do, but we have to make continuing education available for everyone so that everyone can compete in the 21st Century. We are not doing that now.",False,False,False,"[""ca n't""]",[],[],uncategorized,['education']
108,0.0,0.0,buttigieg,BUTTIGIEG,"As the youngest guy on the stage, I feel like I probably ought to contribute to the generational...",False,False,False,['generational ...'],[],[],uncategorized,['misc']
109,0.0,0.0,sanders,SANDERS,"As part of Joe's generation, let me respond.",False,False,False,"['joe', ""'s generation""]",[],[],uncategorized,['misc']
110,0.0,0.0,gillibrand,GILLIBRAND,Before we move on from education...,False,False,False,['education ...'],[],[],uncategorized,['education']
111,0.0,0.0,moderator,DIAZ-BALART,"Please, please. Senator Sanders. And then I'll let...",False,False,False,['sanders'],[],[],uncategorized,['misc']
112,-0.012499999999999997,0.35000000000000003,sanders,SANDERS,"It's not generational. The issue is, who has the guts to take on Wall Street, to take on the fossil fuel industry, to take on the big money interests who have unbelievable influence over the economic and political life of this country?",False,False,False,"['wall street', 'fossil fuel industry', 'big money interests', 'unbelievable influence', 'political life']",[],[],uncategorized,['misc']
