index,polarity,subjectivity,timestamp,speaker,speaker_name,text,applause,laughter,interaction,attack,attack_target,agree,agree_target,interruption,interrupt_target,defense,defense_against,reference,mentions,noun_phrases,people,locations,topic,autotopic,first_mention
13,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
14,0.13636363636363635,0.45454545454545453,,moderator,Lemon,"From New York, businessman Andrew Yang.",False,False,False,False,[],False,[],False,,False,,True,['yang'],"['york', 'andrew yang']",[],[],uncategorized,['misc'],[]
15,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
16,0.0,0.0,,moderator,Lemon,"From Texas, former Secretary of Housing and Urban Development Julian Castro.",False,False,False,False,[],False,[],False,,False,,True,['castro'],"['texas', 'urban', 'julian castro']",[],[],uncategorized,['misc'],[]
17,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
18,0.0,0.0,,moderator,Lemon,"From Hawaii, Congresswoman Tulsi Gabbard.",False,False,False,False,[],False,[],False,,False,,True,['gabbard'],"['hawaii', 'congresswoman tulsi gabbard']",[],[],uncategorized,['misc'],[]
19,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
20,0.13636363636363635,0.45454545454545453,,moderator,Lemon,"From New York, Senator Kirsten Gillibrand.",False,False,False,False,[],False,[],False,,False,,True,['gillibrand'],"['york', 'kirsten gillibrand']",[],[],uncategorized,['misc'],[]
21,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
22,0.0,0.0,,moderator,Lemon,"From Washington state, Governor Jay Inslee.",False,False,False,False,[],False,[],False,,False,,True,['inslee'],"['washington', 'jay inslee']",[],[],uncategorized,['misc'],[]
23,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
24,0.0,0.0,,moderator,Lemon,"From Colorado, Senator Michael Bennet.",False,False,False,False,[],False,[],False,,False,,True,['bennet'],"['colorado', 'michael bennet']",[],[],uncategorized,['misc'],[]
25,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
26,0.13636363636363635,0.45454545454545453,,moderator,Lemon,"From New York City, Mayor Bill de Blasio.",False,False,False,False,[],False,[],False,,False,,True,['deblasio'],"['york', 'bill', 'blasio']",[],[],uncategorized,['misc'],[]
27,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
28,0.0,0.0,,moderator,Lemon,"Ladies and gentlemen, the Democratic candidates for president of the United States.",False,False,False,False,[],False,[],False,,False,,False,[],"['ladies', 'democratic candidates']",[],[],uncategorized,['misc'],[]
29,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
30,0.0,0.0,,moderator,Lemon,"Now please rise for the presentation of colors from the James Europe VFW Post 2233 and the District Four Honor Guard. And please remain standing for our national anthem, performed by Grammy and Tony Award-winning singer Dee Dee Bridgewater, who was raised in Flint, Michigan.",False,False,False,False,[],False,[],False,,False,,False,[],"['james europe vfw', 'honor guard', 'national anthem', 'grammy', 'tony award-winning', 'dee dee bridgewater', 'flint', 'michigan']",[],[],uncategorized,['misc'],[]
31,0.0,0.0,,moderator,Bridgewater,(sings National Anthem),False,False,False,False,[],False,[],False,,False,,False,[],['anthem'],[],[],uncategorized,['misc'],[]
32,0.14285714285714285,0.4178571428571428,,moderator,Lemon,The debate will begin right after this short break.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
33,0.0,0.0,,moderator,Lemon,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
34,0.0,0.0,,moderator,Lemon,(COMMERCIAL BREAK),False,False,False,False,[],False,[],False,,False,,False,[],['commercial break'],[],[],uncategorized,['misc'],[]
35,0.34722222222222215,0.5222222222222223,,moderator,Tapper,"Welcome back to the CNN Democratic presidential debate. Candidates, we're about to begin opening statements. But first, a quick review of the ground rules that your campaigns agreed to earlier this month to try to ensure a fair debate.",False,False,False,False,[],False,[],False,,False,,False,[],"['welcome', 'cnn', 'democratic presidential debate', 'candidates', 'quick review', 'ground rules', 'fair debate']",[],[],uncategorized,['misc'],[]
36,-0.125,0.375,,moderator,Tapper,"As moderators, we will attempt to guide the discussion. You will each receive one minute to answer questions, 30 seconds for responses and rebuttals, and 15 additional seconds if a moderator asks for a clarification. The timing lights will remind you of these limits. Please respect them, and please refrain from interrupting other candidates during their allotted time. A candidate infringing on another candidate's time will have his or her time reduced.",False,False,False,False,[],False,[],False,,False,,False,[],"['additional seconds', 'timing lights', ""candidate 's time""]",[],[],uncategorized,['misc'],[]
37,0.04833333333333334,0.36,,moderator,Tapper,"We, again, remind our audience inside the Fox Theatre to try to remain silent when candidates are actively debating. The candidates need to be able to properly hear the questions and each other.",False,False,False,False,[],False,[],False,,False,,False,[],"['fox', 'candidates need']",[],[],uncategorized,['misc'],[]
38,0.0,0.0,,moderator,Bash,"Let's start with opening statements. You will each receive one minute. Mayor Bill de Blasio, please begin.",False,False,False,False,[],False,[],False,,False,,True,['deblasio'],"['bill', 'blasio']",[],[],uncategorized,['misc'],[]
39,0.0,0.3,,deblasio,De blasio,"To the working people of America, tonight I bring you a message of hope. We can make change in this country. I know from personal experience it can be done.",False,False,False,False,[],False,[],False,,False,,False,[],"['america', 'personal experience']",[],[],uncategorized,['misc'],[]
40,0.3666666666666667,0.7333333333333334,,deblasio,De blasio,"When I became the mayor of the nation's largest city, I set us on a path of bold change. They said it couldn't be done, but we gave pre-K to every child for free. We got rid of stop-and-frisk and we lowered crime. We raised the minimum wage to $15 an hour. Yes, it can be done.",False,False,False,False,[],False,[],False,,False,,False,[],"[""nation 's"", 'minimum wage']",[],[],uncategorized,['economic-inequality'],['economic-inequality']
41,0.44999999999999996,0.45000000000000007,,deblasio,De blasio,"Now, tonight we have to get to the heart and soul of who we are as Democrats. There are good people on this stage, but there are real differences.",False,False,False,False,[],False,[],False,,False,,False,[],"['good people', 'real differences']",[],[],uncategorized,['misc'],[]
42,0.5,1.0,,deblasio,De blasio,"Joe Biden told wealthy donors that nothing fundamentally would change if he were president. Kamala Harris said she's not trying to restructure society. Well, I am.",False,False,True,False,[],False,[],False,,False,,True,"['harris', 'biden']","['joe biden', 'wealthy donors', 'kamala harris', 'restructure society']",[],[],uncategorized,['misc'],[]
43,0.2152777777777778,0.5175925925925926,,deblasio,De blasio,"For 40 years, working people have taken it on the chin in this country. For 40 years, the rich have gotten richer and they've paid less and less in taxes. It cannot go on this way. When I'm president, we will even up the score and we will tax the hell out of the wealthy to make this a fairer country and to make sure it's a country that puts working people first.",False,False,False,False,[],False,[],False,,False,,False,[],"[""'m president"", 'fairer country']",[],[],uncategorized,['taxes'],['taxes']
44,0.0,0.0,,moderator,Protestor,(OFF-MIKE),False,False,False,False,[],False,[],False,,False,,False,[],['off-mike'],[],[],uncategorized,['misc'],[]
45,0.0,0.0,,moderator,Bash,"Thank you, Mayor de Blasio. Senator Michael Bennet?",False,False,False,False,[],False,[],False,,False,,True,['bennet'],"['blasio', 'michael bennet']",[],[],uncategorized,['misc'],[]
46,0.16666666666666666,0.2388888888888889,,bennet,Bennet,"Thank you. Last week, I saw one of those Trump signs that says, ""America, love it or leave it."" And it was on the outside of a church.",False,False,True,False,[],False,[],False,,False,,True,['trump'],['america'],[],[],uncategorized,['misc'],[]
47,0.5,0.55,,bennet,Bennet,I love America. And I know we can make it better.,False,False,False,False,[],False,[],False,,False,,False,[],['america'],[],[],uncategorized,['misc'],[]
48,0.2215909090909091,0.34375,,bennet,Bennet,Before coming to the Senate I ran (inaudible) school district where most of the kids live in poverty. Those kids have exactly the same hopes that I had.,False,False,False,False,[],False,[],False,,False,,False,[],['school district'],[],[],uncategorized,['economic-inequality'],[]
49,0.08333333333333333,0.14722222222222223,,bennet,Bennet,"Their parents have exactly the same hopes for them that my parents had for me, and that Susan and I have for our three children. But for the last three years, we've been consumed by a president who frankly doesn't give a damn about your kids or mine. Mr. President; kids belong in classrooms, not cages.",False,False,False,False,[],False,[],False,,False,,False,[],['susan'],[],[],uncategorized,['misc'],[]
50,0.0,0.0,,bennet,Bennet,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
51,0.1,0.28125,,bennet,Bennet,"And they deserve something better than a bully in the White House. Let's end this three ringed circus in Washington and make -- and let's make this election about reclaiming our future for our kids and our democracy. Empty promises won't beat Donald Trump, I can.",False,False,True,False,[],False,[],False,,False,,True,['trump'],"['white house', ""'s end"", 'washington', 'empty', ""wo n't""]",[],[],uncategorized,['misc'],[]
52,0.0,0.0,,moderator,Bash,Governor Jay Inslee.,False,False,False,False,[],False,[],False,,False,,True,['inslee'],['jay inslee'],[],[],uncategorized,['misc'],[]
53,0.5666666666666667,0.32222222222222224,,inslee,Inslee,Good evening. I'm Jay Inslee. I am running for president because the people in this room and the democrats watching tonight are the last best hope for humanity on this planet.,False,False,True,False,[],False,[],False,,False,,True,['inslee'],"['good evening', 'jay inslee']",[],[],uncategorized,['misc'],[]
54,0.39999999999999997,0.48750000000000004,,inslee,Inslee,"If -- if we make defeating the climate crisis the top priority of the United States, we will have a fighting chance to save ourselves and our children's future. It has to be our top priority. My plan is one of national mobilization, quickly bringing 100 percent clean energy to Americans, creating 8 million good union jobs.",False,False,False,False,[],False,[],False,,False,,False,[],"['climate crisis', 'top priority', ""children 's future"", 'top priority', 'national mobilization', 'clean energy', 'good union jobs']",[],[],uncategorized,"['climate-change', 'jobs']","['climate-change', 'jobs']"
55,0.17037037037037037,0.4703703703703704,,inslee,Inslee,"This is a big, bold, ambitious plan for clean energy for a big bold ambitious nation. Middle ground approaches are not enough. We must confront the fossil fuel industry. I've been working on this for 25 years.",False,False,False,False,[],False,[],False,,False,,False,[],"['ambitious plan', 'clean energy', 'big bold', 'ambitious nation', 'middle ground approaches', 'fossil fuel industry']",[],[],uncategorized,['climate-change'],[]
56,0.05,0.25,,inslee,Inslee,"And now we know this, we are at tipping point and whether we shrink from this challenge or rise to it is the vital question of our time. We democrats believe we can still do big things in this nation. We can defeat the climate crisis. Let's get to work.",False,False,False,False,[],False,[],False,,False,,False,[],"['vital question', 'big things', 'climate crisis']",[],[],uncategorized,['climate-change'],[]
57,0.0,0.0,,inslee,Inslee,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
58,0.0,0.0,,moderator,Bash,Senator Kirsten Gillibrand.,False,False,False,False,[],False,[],False,,False,,True,['gillibrand'],['kirsten gillibrand'],[],[],uncategorized,['misc'],[]
59,-0.12575757575757573,0.608982683982684,,gillibrand,Gillibrand,My grandmother taught me that nothing's impossible. She spent two generations organizing women in upstate New York. My mother taught me nothing's impossible. She was one of only three women in her law school class and worked with gay couples for basic rights.,False,False,False,False,[],False,[],False,,False,,False,[],"['york', 'law school class', 'gay couples', 'basic rights']",[],[],uncategorized,['misc'],[]
60,-0.033333333333333326,1.0,,gillibrand,Gillibrand,"If you want to get something done, just tell me it's impossible. As a freshman senator I was told you couldn't repeal Don't Ask, Don't Tell. Even members of my own party told me it wasn't convenient. When are civil rights ever convenient?",False,False,False,False,[],False,[],False,,False,,False,[],"['freshman senator', ""n't repeal"", 'own party', 'civil rights']",[],[],uncategorized,['social-justice'],['social-justice']
61,0.14259259259259258,0.5407407407407407,,gillibrand,Gillibrand,"We stood up to the Pentagon and we got it done. Not impossible. 10 years ago I was told you couldn't pass healthcare for our 9/11 first responders, those heroes who raced up the towers when others were coming down.",False,False,False,False,[],False,[],False,,False,,False,[],"[""n't pass healthcare""]",[],[],uncategorized,['healthcare'],['healthcare']
62,0.0,0.03333333333333333,,gillibrand,Gillibrand,"Even when Congress turned its back on them, we kept fighting. Just last week we made the 9/11 health bill permanent.",False,False,False,False,[],False,[],False,,False,,False,[],"['congress', 'health bill']",[],[],uncategorized,['misc'],[]
63,0.0,0.0,,gillibrand,Gillibrand,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
64,0.11666666666666667,0.625,,gillibrand,Gillibrand,Beating Donald Trump definitely not impossible. We need a nominee who will take on the big fights and win. We need a nominee who doesn't know the meaning of impossible.,False,False,True,False,[],False,[],False,,False,,True,['trump'],['big fights'],[],[],uncategorized,['misc'],[]
65,0.0,0.0,,moderator,Bash,Congresswoman Tulsi Gabbard.,False,False,False,False,[],False,[],False,,False,,True,['gabbard'],['congresswoman tulsi gabbard'],[],[],uncategorized,['misc'],[]
66,0.0,0.0,,moderator,Bash,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
67,0.25,0.3,,gabbard,Gabbard,"I love our country. It's why I enlisted after 9/11, why I've served as a soldier for over 16 years, deployed twice to the Middle East, and serve in Congress now for almost seven years.",False,False,False,False,[],False,[],False,,False,,False,[],['congress'],[],[],uncategorized,['misc'],[]
68,0.3625,0.5499999999999999,,gabbard,Gabbard,"I know what patriotism is and I've known many great patriots throughout my life. And let me tell you this, Donald Trump is not behaving like a patriot. As president I will bring this spirit of real patriotism to the White House, serving the interest of all Americans, not just the rich and powerful.",False,False,True,False,[],False,[],False,,False,,True,['trump'],"['great patriots', 'real patriotism', 'white house']",[],[],uncategorized,['misc'],[]
69,0.35714285714285715,0.4285714285714286,,gabbard,Gabbard,"I'll fight for our rights and freedoms of all Americans, upholding these principles in our constitution upon which our country was founded, fighting for justice and equality for all. Fighting for every single American regardless of race or religion as we strive towards that more perfect union.",False,False,False,False,[],False,[],False,,False,,False,[],"[""'ll fight"", 'fighting', 'american regardless', 'perfect union']",[],[],uncategorized,['misc'],[]
70,0.16666666666666666,0.2333333333333333,,gabbard,Gabbard,"And as president I'll bring this unifying spirit of love for country and the soldier's values of service above self to the White House, truly leading a government of by and for the people.",False,False,False,False,[],False,[],False,,False,,False,[],"[""soldier 's values"", 'white house']",[],[],uncategorized,['military'],[]
71,0.0,0.0,,moderator,Bash,Secretary Julian Castro.,False,False,False,False,[],False,[],False,,False,,True,['castro'],['julian castro'],[],[],uncategorized,['misc'],[]
72,0.7,0.6000000000000001,,castro,Castro,"Thank you, Dana, and good evening.",False,False,False,False,[],False,[],False,,False,,False,[],"['dana', 'good evening']",[],[],uncategorized,['misc'],[]
73,-0.1,0.08333333333333334,,castro,Castro,"You know, just a few days ago we were reminded and inspired by our fellow Americans in Puerto that public service is not fundamentally about any of us; it's about you and your family.",False,False,False,False,[],False,[],False,,False,,False,[],"['puerto', 'public service']",[],[],uncategorized,['misc'],[]
74,0.20290854978354977,0.44449404761904765,,castro,Castro,"I want you to know that, if I'm elected president, that I will work hard every single day so that you and your family can have good health care when you need it, so that your children and grandchildren can get a good education so that they can reach their dreams and that you can have good job opportunities, whether you live here in a big city like Detroit or in a small town in our country.",False,False,False,False,[],False,[],False,,False,,False,[],"['good health care', 'good education', 'good job opportunities', 'big city', 'detroit', 'small town']",[],[],uncategorized,"['healthcare', 'education']",['education']
75,0.21357142857142858,0.4135714285714286,,castro,Castro,"I know we have a wonderful, special nation but that too many people are struggling. And I know what that's like, too. You know, I grew up with a single mom in a poor neighborhood. But like many of you, I don't want to make America anything again. I don't want us to go backward. We're not going back to the past. We're not going back where we came from. We're going to move forward. We're going to make America better than it's ever been in the years to come. Let's do that together.",False,False,False,False,[],False,[],False,,False,,False,[],"['special nation', 'poor neighborhood', 'america', 'america']",[],[],uncategorized,['misc'],[]
76,0.0,0.0,,castro,Castro,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
77,0.0,0.0,,moderator,Bash,Andrew Yang?,False,False,False,False,[],False,[],False,,False,,True,['yang'],['andrew yang'],[],[],uncategorized,['misc'],[]
78,0.15000000000000002,0.125,,yang,Yang,"If you've heard anything about me and my campaign, you've heard that someone is running for president who wants to give every American $1,000 a month. I know this may sound like a gimmick, but this is a deeply American idea, from Thomas Paine to Martin Luther King to today.",False,False,False,False,[],False,[],False,,False,,False,[],"['american $', 'american idea', 'thomas paine', 'martin luther king']",[],[],uncategorized,['misc'],[]
79,0.0,0.0,,yang,Yang,"Let me tell you why we need to do it and how we pay for it. Why do we need to do it? We already automated away millions of manufacturing jobs, and chances are your job can be next. If you don't believe me, just ask an auto worker here in Detroit.",False,False,False,False,[],False,[],False,,False,,False,[],"['auto worker', 'detroit']",[],[],uncategorized,['jobs'],[]
80,0.10367965367965366,0.20595238095238097,,yang,Yang,"How do we pay for it? Raise your hand in the crowd if you've seen stores closing where you live. It is not just you. Amazon is closing 30 percent of America's stores and malls and paying zero in taxes while doing it. We need to do the opposite of much of what we're doing right now, and the opposite of Donald Trump is an Asian man who likes math.",False,False,True,False,[],False,[],False,,False,,True,['trump'],"['raise', 'amazon', 'america', ""'s stores"", 'asian man']",[],[],uncategorized,['taxes'],[]
81,0.0,0.0,,yang,Yang,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
82,0.09642857142857142,0.2714285714285714,,yang,Yang,"So let me share the math. A thousand dollars a month for every adult would be $461 million every month, right here in Detroit alone. The automation of our jobs is the central challenge facing us today. It is why Donald Trump is our president, and any politician not addressing it is failing the American people.",False,False,True,False,[],False,[],False,,False,,True,['trump'],"['detroit', 'central challenge', 'american people']",[],[],uncategorized,['jobs'],[]
83,0.0,0.0,,yang,Yang,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
84,0.0,0.0,,moderator,Bash,Senator Cory Booker?,False,False,False,False,[],False,[],False,,False,,True,['booker'],['cory booker'],[],[],uncategorized,['misc'],[]
85,0.0,0.0,,booker,Booker,"Thank you, Dana.",False,False,False,False,[],False,[],False,,False,,False,[],['dana'],[],[],uncategorized,['misc'],[]
86,-0.29375,0.3104166666666667,,booker,Booker,"Last week the president of the United States attacked an American city, calling it ""a disgusting, rat-infested rodent mess.""",False,False,False,False,[],False,[],False,,False,,False,[],"['american city', 'rodent mess']",[],[],uncategorized,['misc'],[]
87,0.0,0.0,,moderator,(unknown),(inaudible),False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
88,-0.15000000000000002,0.44999999999999996,,booker,Booker,"We need a nation that understands that this tired old language, the...",False,False,False,False,[],False,[],False,,False,,False,[],['old language'],[],[],uncategorized,['misc'],[]
89,0.0,0.0,,moderator,(unknown),(chanting) (ph),False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
90,0.0,0.0,,moderator,Lemon,"Stand by, Senator.",False,False,False,False,[],False,[],False,,False,,False,[],['stand'],[],[],uncategorized,['misc'],[]
91,0.0,0.0,,moderator,(unknown),(chanting) (ph),False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
92,0.0,0.0,,booker,Booker,I will stand by.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
93,0.0,0.0,,moderator,(unknown),(chanting) (ph),False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
94,0.0,0.0,,moderator,Lemon,Please stand by.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
95,0.0,0.0,,moderator,(unknown),(chanting) (ph),False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
96,0.0,0.0,,moderator,(unknown),(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
97,0.0,0.0,,moderator,Lemon,"Please, continue, Senator.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
98,0.26,0.26,,booker,Booker,Thank you very much.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
99,-0.15000000000000002,0.44999999999999996,,booker,Booker,"Donald Trump, from Charleston to Baltimore to even the border, is using the tired, old language of demagogues, of fear-mongers, of racists, to try to divide our country against itself. We know who Donald Trump is, but in this election, the question is who are we as a people?",False,False,True,True,['trump'],False,[],False,,False,,True,['trump'],"['charleston', 'baltimore', 'old language']",[],[],uncategorized,['misc'],[]
100,-0.2619047619047619,0.5666666666666667,,booker,Booker,"We have serious problems in America. We have deep wounds and seriously deeply rooted challenges. We desperately need to heal as a nation and move forward. Because we know in this country that our fates are united, that we have a common destiny. The call of this election is the call to unite in common cause and common purpose. That's how we will beat Donald Trump. That's how I will beat Donald Trump. And as your president, that's how I will govern and move us forward together.",False,False,True,False,[],False,[],False,,False,,True,['trump'],"['serious problems', 'america', 'deep wounds', 'common destiny', 'common purpose']",[],[],uncategorized,['misc'],[]
101,0.0,0.0,,booker,Booker,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
102,0.0,0.0,,moderator,Bash,Senator Kamala Harris?,False,False,False,False,[],False,[],False,,False,,True,['harris'],['kamala harris'],[],[],uncategorized,['misc'],[]
103,0.0,0.0,,harris,Harris,"This is an inflection moment in the history of our country. I think we all know that. This is a moment in time that is requiring us each as individuals and collectively to look in a mirror and ask a question, that question being ""Who are we?""",False,False,False,False,[],False,[],False,,False,,False,[],"['inflection moment', 'who']",[],[],uncategorized,['misc'],[]
104,0.6666666666666666,0.43333333333333335,,harris,Harris,"And I think most of us know that part of the answer to that question is we are better than this. So this then becomes a moment that we must fight for the best of who we are. And fight, of course, we will.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
105,0.46590909090909094,0.37727272727272726,,harris,Harris,And this is not a new fight for us as Americans. We have always been prepared to fight for our ideals. We have always been a nation that fights for the best of who we are.,False,False,False,False,[],False,[],False,,False,,False,[],['new fight'],[],[],uncategorized,['misc'],[]
106,0.03888888888888888,0.4166666666666667,,harris,Harris,"And I'll tell you, I come from fighters. My parents met when they were active in the civil rights movement. My sister, Maya, and I joke we grew up surrounded by a bunch of adults who spent full time marching and shouting about this thing called justice.",False,False,False,False,[],False,[],False,,False,,False,[],"['civil rights movement', 'maya', 'full time']",[],[],uncategorized,['social-justice'],[]
107,0.75,0.5833333333333334,,harris,Harris,"And I am prepared to march with you, to fight with you for the best of who we are and to successfully prosecute the case of four more years of Donald Trump, and against him.",False,False,True,False,[],False,[],False,,False,,True,['trump'],[],[],[],uncategorized,['misc'],[]
108,0.0,0.0,,harris,Harris,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
109,0.0,0.0,,moderator,Bash,Vice President Joe Biden.,False,False,False,False,[],False,[],False,,False,,True,['biden'],"['vice president', 'joe biden']",[],[],uncategorized,['misc'],[]
110,0.0,0.0,,biden,Biden,"Tonight, I think Democrats are expecting some engagement here. And I expect we'll get it.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
111,0.38888888888888884,0.4666666666666666,,biden,Biden,"I'm running for president to restore the soul of this country. You know, we have a president, as everybody has acknowledged here, every day is ripping at the social fabric of this country, but no one man has the capacity to rip that apart. It's too strong. We're too good.",False,False,False,False,[],False,[],False,,False,,False,[],['social fabric'],[],[],uncategorized,['misc'],[]
112,0.2,0.3,,biden,Biden,"Just look at this stage, made up of very diverse people from diverse backgrounds, went on to be mayors, senators, governors, congresswomen, members of the cabinet, and, yes, even a vice president.",False,False,False,False,[],False,[],False,,False,,False,[],"['diverse people', 'diverse backgrounds', 'vice president']",[],[],uncategorized,['misc'],[]
113,0.8,0.75,,biden,Biden,"Mr. President, this is America. And we are stronger and great because of this diversity, Mr. President, not in spite of it, Mr. President.",False,False,False,False,[],False,[],False,,False,,False,[],['america'],[],[],uncategorized,['social-justice'],[]
114,0.0,0.0,,biden,Biden,(APPLAUSE),True,False,False,False,[],False,[],False,,False,,False,[],[],[],[],uncategorized,['misc'],[]
